"cmc","0.0","numOfColors","numOfReprints","power","rarity","toughness","keywords","releaseDate","price"
"2","2.40710843373494","1","1","2.0","1","2.0","[u'Vigilance', u'Renown']","735692","0.18"
"4","66.2976312370717","1","1","2.0","5","2.0","[u'Flying']","735692","0.34"
"4","33.603849975820246","1","1","0","14","0","[]","735692","1.17"
"5","175.33810320554386","1","1","0","18","0","[]","735692","2.60"
"2","19.551842784552726","1","1","2.0","14","1.0","[u'Prowess']","735692","2.03"
"0","138.92443584084225","2","5","0","14","0","[]","735692","1.03"
"3","0.0","2","1","2.0","5","2.0","[u'Double strike']","735692","0.23"
"6","0","1","1","6.0","1","4.0","[]","735692","0.18"
"1","13.578463542562647","1","1","0","1","0","[u'Deathtouch']","735692","0.18"
"2","38.24204681121858","0","1","0","14","0","[]","735692","2.99"
"4","23.065002883415673","1","1","5.0","18","5.0","[u'Indestructible']","735692","0.67"
"3","7.239050773195854","0","1","0","5","0","[]","735692","0.22"
"4","27.775439044746253","1","2","2.0","5","3.0","[]","735692","0.21"
"4","86.31621972939458","1","2","0","1","0","[]","735692","0.18"
"2","29.21237869124063","1","2","0","5","0","[]","735692","0.22"
"7","14.708584228323268","0","1","7.0","14","7.0","[]","735692","0.26"
"3","43.52927519843132","1","1","1.0","14","4.0","[u'Deathtouch']","735692","0.35"
"4","2.284470588235294","1","1","3.0","5","3.0","[u'Renown', u'Lifelink']","735692","0.22"
"4","20.56901790723136","1","1","3.0","1","3.0","[]","735692","0.17"
"3","5.948399740482383","1","4","0","1","0","[]","735692","0.18"
"5","3.7105082349614733","1","27","4.0","5","4.0","[u'Vigilance', u'Flying']","735692","0.48"
"3","0.4689592760180995","1","1","2.0","1","2.0","[u'Renown', u'First strike']","735692","0.17"
"6","43.58053543677046","1","1","6.0","14","6.0","[u'Flying']","735692","0.34"
"3","13.293749982122243","1","1","0","1","0","[]","735692","0.18"
"6","0","1","4","5.0","1","6.0","[]","735692","0.18"
"9","44.25376235436253","1","1","0","18","0","[]","735692","1.04"
"1","95.55715330327939","1","1","1.0","1","1.0","[]","735692","0.17"
"5","30.072218179025825","1","1","0","5","0","[]","735692","0.22"
"5","3.6958737050962003","1","2","0","1","0","[]","735692","0.99"
"3","3.7105082349614733","1","2","2.0","1","1.0","[u'Vigilance', u'Flying']","735692","0.99"
"1","30.323099407557866","1","1","0","14","0","[]","735692","0.62"
"1","33.73238918962715","0","1","0","5","0","[]","735692","0.22"
"2","20.34148111108484","1","1","2.0","1","2.0","[]","735692","0.18"
"6","12.622772928483291","1","1","4.0","5","6.0","[u'Vigilance']","735692","0.22"
"5","12.334642705023514","1","1","3.0","1","4.0","[]","735692","0.19"
"3","28.669394083606335","1","1","0","1","0","[u'Scry']","735692","0.18"
"3","21.98778255840392","1","1","0","5","0","[]","735692","0.27"
"3","0","0","1","2.0","5","3.0","[]","735692","0.20"
"3","7.331465391318924","1","19","0","1","0","[]","735692","0.00"
"0","134.31768629049694","0","1","0","5","0","[]","735692","0.45"
"2","5.723372264766216","0","1","0","1","0","[]","735692","0.18"
"2","32.992163078310206","1","4","0","5","0","[]","735692","0.22"
"0","25.219424473105367","0","2","0.0","14","0.0","[u'Flying']","735692","6.79"
"5","13.821121534136804","1","1","6.0","14","6.0","[u'Renown']","735692","0.33"
"3","55.759861739972166","1","1","0","14","0","[]","735692","1.57"
"5","38.73296444911089","1","1","0","14","0","[]","735692","0.58"
"5","36.51798315177893","1","5","1","5","1","[u'Flying']","735692","0.22"
"2","20.90578111261962","1","2","0","5","0","[u'Scry']","735692","0.22"
"3","3.7120000000000006","1","1","3.0","1","2.0","[u'Menace']","735692","0.18"
"3","20.71214592629005","0","2","2.0","5","3.0","[]","735692","0.33"
"1","5.595321517707282","1","2","0","1","0","[u'Scry']","735692","0.18"
"4","42.51478272344175","1","1","3.0","18","5.0","[u'Flying']","735692","4.55"
"5","29.03102627235187","1","1","4.0","14","4.0","[u'Flash']","735692","0.32"
"4","8.865148292680278","1","2","0","1","0","[]","735692","0.18"
"3","25.12403687737189","0","2","0","5","0","[u'Flying']","735692","0.21"
"4","38.02193552065441","1","1","0","14","0","[u'Flying']","735692","0.83"
"2","12.46964332352044","1","1","1.0","1","1.0","[]","735692","0.18"
"1","0","0","1","2.0","1","1.0","[]","735692","0.19"
"0","138.92443584084225","2","5","0","14","0","[]","735692","2.17"
"4","29.576896761425296","1","4","2.0","5","2.0","[u'Trample']","735692","0.24"
"3","55.6213342405971","1","1","2.0","18","2.0","[u'Transform']","735692","8.43"
"2","28.5880375434247","1","1","0","14","0","[]","735692","0.34"
"1","15.395181887369825","1","1","1.0","1","1.0","[u'Flying']","735692","0.27"
"2","3.8852649541630884","1","11","0","1","0","[u'Flying']","735692","0.00"
"2","18.988491221268077","1","3","0","5","0","[]","735692","0.21"
"3","31.036051224499573","1","4","0","1","0","[u'Scry']","735692","0.24"
"3","34.49263437802584","1","1","0","18","0","[]","735692","3.10"
"2","20.88196327797023","1","4","1.0","14","2.0","[u'Protection']","735692","2.11"
"2","64.18935521391633","1","1","0","1","0","[]","735692","0.18"
"2","0","1","1","2.0","1","3.0","[]","735692","0.19"
"1","53.37176618325956","1","1","0","1","0","[]","735692","0.38"
"2","12.659807009539065","1","4","0","1","0","[]","735692","0.18"
"4","12.270204200753806","1","4","0","5","0","[]","735692","0.25"
"3","17.14538661979391","1","2","2.0","1","2.0","[]","735692","0.18"
"1","24.84345189879804","1","1","0","5","0","[]","735692","0.44"
"2","285.28314224847765","1","3","2.0","1","1.0","[]","735692","0.19"
"2","124.37897497450145","1","3","2.0","14","2.0","[u'First strike']","735692","1.51"
"3","0.4689592760180995","1","1","3.0","1","2.0","[u'Renown']","735692","0.18"
"3","0","1","2","2.0","1","2.0","[u'Flying', u'Reach']","735692","0.19"
"3","35.9882357228593","2","1","3.0","5","3.0","[u'Flash']","735692","0.31"
"2","7.161923355035444","1","2","1.0","1","2.0","[u'Flying', u'Deathtouch']","735692","0.18"
"3","16.022798736710897","1","1","2.0","1","2.0","[]","735692","0.18"
"4","0","2","1","1","5","4.0","[]","735692","0.22"
"2","32.48884381239615","0","7","2.0","5","2.0","[]","735692","0.22"
"1","0","1","1","0","5","0","[]","735692","0.45"
"3","30.05868081683383","1","1","1.0","5","3.0","[u'Flying', u'Haste']","735692","0.35"
"2","2.8012649731864943","1","1","0","1","0","[u'Reach']","735692","0.19"
"3","9.885065290582839","1","9","0","1","0","[u'Haste']","735692","0.17"
"4","1.3604123711340208","1","1","2.0","1","3.0","[u'Renown', u'Deathtouch']","735692","0.19"
"5","73.05479134822424","1","2","2.0","5","5.0","[]","735692","0.21"
"3","25.91627053454887","1","2","0","5","0","[]","735692","0.23"
"1","18.212838414543562","1","1","1.0","1","1.0","[]","735692","0.18"
"3","14.300039729459307","1","1","1.0","5","3.0","[u'Prowess']","735692","0.18"
"4","10.109915535983069","0","1","3.0","1","3.0","[]","735692","0.19"
"5","17.380207394402106","1","1","4.0","14","3.0","[u'Menace']","735692","0.31"
"3","25.114414206272325","1","7","2.0","1","2.0","[]","735692","0.18"
"2","16.634929058860592","1","1","2.0","1","1.0","[]","735692","0.18"
"7","30.289407969394407","1","1","0","14","0","[u'Scry']","735692","0.34"
"6","2.40710843373494","1","1","6.0","5","6.0","[u'Vigilance', u'Reach']","735692","0.21"
"2","0","1","2","2.0","1","2.0","[]","735692","0.18"
"2","30.901890918340353","1","1","0","5","0","[]","735692","0.26"
"6","3.249079663532902","0","2","4.0","5","4.0","[u'Flying']","735692","0.20"
"2","36.93226573560031","1","1","0","1","0","[u'Infect', u'Haste']","735692","0.19"
"2","22.003383251205403","1","8","0","1","0","[u'Flying']","735692","0.19"
"4","3.6251562837771303","1","11","0","1","0","[]","735692","0.18"
"4","12.073722606978286","1","1","3.0","5","2.0","[u'Haste']","735692","0.21"
"5","43.24680529304549","1","1","2.0","14","3.0","[]","735692","0.30"
"2","0.4689592760180995","1","1","2.0","5","2.0","[u'Renown']","735692","0.22"
"5","86.92387975774085","1","1","0","14","0","[]","735692","1.71"
"2","5.357015074593482","1","1","0","1","0","[]","735692","0.19"
"2","32.42062925025927","1","3","0","1","0","[]","735692","0.19"
"0","138.92443584084225","2","5","0","14","0","[]","735692","1.42"
"2","14.6008282604709","1","6","0","1","0","[]","735692","0.19"
"2","11.035075522073305","1","9","1.0","1","1.0","[]","735692","0.24"
"1","0","1","1","0","1","0","[u'Flying']","735692","0.21"
"5","38.00689431656521","1","2","2.0","14","2.0","[u'Flying']","735692","0.32"
"5","29.593225478064443","1","1","0","5","0","[]","735692","0.23"
"5","154.43191708065797","0","2","0","5","0","[]","735692","0.21"
"4","43.242428349967504","1","1","3.0","1","2.0","[]","735692","0.18"
"4","22.251357553331193","1","1","2.0","1","2.0","[]","735692","0.19"
"4","13.480675062697722","2","2","2.0","5","3.0","[u'Flash', u'Flying']","735692","0.24"
"5","29.018199905858957","0","1","0","18","0","[]","735692","6.40"
"5","3.417367205542727","1","1","4.0","1","4.0","[u'Trample', u'Renown']","735692","0.19"
"5","14.4477524835253","1","1","4.0","5","4.0","[]","735692","0.21"
"5","13.147816470491223","1","1","3.0","1","2.0","[u'Flying']","735692","0.20"
"3","0","1","2","2.0","1","3.0","[]","735692","0.18"
"2","42.690823086020515","1","1","0","14","0","[]","735692","0.68"
"4","23.18588894750368","1","1","0","14","0","[u'Haste']","735692","0.34"
"1","17.29099391727114","1","1","2.0","18","1.0","[u'Indestructible', u'Transform']","735692","4.96"
"4","26.271475190219885","1","1","2.0","14","2.0","[u'Flying']","735692","1.34"
"1","150.9558096804826","1","1","1.0","14","1.0","[u'Vigilance', u'Renown']","735692","0.37"
"2","10.51153473695207","0","1","0","1","0","[]","735692","0.17"
"1","13.42528448560989","0","1","0","14","0","[]","735692","0.32"
"2","32.82418590555169","1","1","0","5","0","[]","735692","0.24"
"3","0.6252840909090908","0","2","0.0","1","6.0","[u'Defender']","735692","0.19"
"3","0","1","2","2.0","1","2.0","[]","734932","0.19"
"4","34.642694825003986","1","4","2.0","1","2.0","[u'Flying']","734932","0.17"
"2","22.52872651093771","0","3","1.0","5","1.0","[]","734932","0.45"
"4","28.390415941211856","0","4","0.0","5","0.0","[u'Sunburst']","734932","0.18"
"6","3.4347939492471875","1","2","4.0","5","4.0","[u'Flying', u'Suspend']","734932","0.25"
"3","23.34052399743213","2","2","2.0","14","2.0","[u'Suspend']","734932","2.14"
"3","16.535642469675416","1","2","0","5","0","[u'Splice']","734932","0.18"
"6","27.04186263347642","1","3","5.0","18","5.0","[u'Flying']","734932","15.09"
"0","78.54207720073516","0","16","0","1","0","[u'Morph']","734932","0.22"
"2","12.740424846323524","1","3","0","1","0","[]","734932","0.25"
"4","12.956833264509797","1","4","2.0","1","4.0","[u'Reach']","734932","0.18"
"5","6.04694938241394","1","9","2.0","5","2.0","[u'Flying', u'Evoke']","734932","0.61"
"2","11.098419683512402","1","2","2.0","1","2.0","[]","734932","0.18"
"2","33.738964436946226","1","3","2.0","14","1.0","[]","734932","2.01"
"3","10.736722971266978","1","3","1.0","1","3.0","[]","734932","0.18"
"2","47.57222809064498","1","2","1.0","1","1.0","[]","734932","0.19"
"4","21.23782004947935","2","2","2.0","14","3.0","[]","734932","6.64"
"2","25.268376771057614","1","5","0","1","0","[]","734932","0.18"
"5","6.887526186829618","1","3","0","1","0","[u'Cycling']","734932","0.17"
"2","14.8886573563672","1","2","2.0","14","2.0","[]","734932","5.73"
"6","13.99110089407451","1","2","5.0","18","5.0","[u'Flying']","734932","4.55"
"6","64.00106281108629","1","2","5.0","18","5.0","[u'Flying']","734932","4.99"
"6","2.6466638007649204","1","2","0","5","0","[u'Delve']","734932","0.17"
"5","25.323354575654086","1","2","3.0","1","3.0","[u'Haste']","734932","0.17"
"3","40.56906339550237","1","2","2.0","14","2.0","[u'Flying']","734932","15.19"
"0","253.59160417234565","0","2","0","14","0","[]","734932","24.39"
"1","17.209659924492463","1","2","0","5","0","[]","734932","0.20"
"5","22.259712361882325","1","3","4.0","5","4.0","[]","734932","0.18"
"5","20.97227931904162","1","2","3.0","1","4.0","[u'Cycling', u'Swampwalk']","734932","2.65"
"4","23.00745573495987","1","4","0","18","0","[u'Indestructible', u'Flying']","734932","12.91"
"1","15.613675213675215","0","3","0.0","1","0.0","[u'Modular']","734932","0.19"
"4","14.156651861570294","1","2","1.0","5","1.0","[u'Flying']","734932","0.22"
"3","50.008970163462735","1","2","3.0","5","1.0","[u'Prowl']","734932","0.21"
"3","44.92439165457652","1","3","0","1","0","[u'Suspend']","734932","0.41"
"3","24.648290805265717","1","2","0","14","0","[]","734932","0.25"
"3","96.248741899617","2","3","2.0","14","2.0","[]","734932","8.35"
"5","25.944095592613447","1","2","2.0","14","4.0","[u'Flying']","734932","0.42"
"2","9.444361554828516","1","3","0","14","0","[u'Split second', u'Flying', u'Kicker']","734932","0.22"
"2","74.02958409272814","1","4","2.0","18","1.0","[]","734932","37.78"
"3","15.473568112843722","1","2","2.0","1","2.0","[]","734932","0.22"
"4","16.26521463118006","1","2","2.0","1","4.0","[]","734932","0.18"
"3","9.389138951512843","1","2","3.0","1","2.0","[u'Suspend']","734932","0.18"
"3","26.105641756469076","1","6","2.0","5","1.0","[]","734932","4.20"
"4","7.692966754288074","1","2","0","1","0","[u'Retrace']","734932","0.17"
"0","150.26850030331832","0","2","0","5","0","[]","734932","2.00"
"6","4.185892857142858","1","2","5.0","1","5.0","[u'Suspend']","734932","0.17"
"8","10.810393279550558","1","4","7.0","1","7.0","[u'Evoke']","734932","0.17"
"4","14.060233480965977","1","2","3.0","5","3.0","[u'Evoke']","734932","0.18"
"3","23.059065541122894","1","5","0","5","0","[]","734932","1.89"
"2","12.837541500511362","1","2","0","1","0","[u'Trample', u'Suspend']","734932","0.17"
"2","29.18788773348308","1","2","0","1","0","[]","734932","0.22"
"5","41.97479778087904","1","3","5.0","14","3.0","[u'Prowl']","734932","0.47"
"6","32.12625022135495","1","3","4.0","14","5.0","[u'Vigilance', u'Flying']","734932","0.70"
"1","0","1","2","0","1","0","[]","734932","3.03"
"4","40.25621042239804","1","3","0","14","0","[]","734932","9.79"
"2","107.69945080290482","1","2","1.0","5","1.0","[u'Flying']","734932","3.16"
"0","33.66478214794379","1","2","0","14","0","[]","734932","28.00"
"3","11.550136848574713","1","4","2.0","1","2.0","[u'Flying']","734932","0.35"
"0","162.8868833995373","1","2","0","14","0","[]","734932","20.58"
"2","147.0111947801528","1","2","0","5","0","[u'Splice']","734932","1.67"
"3","18.175924911139003","1","2","0","1","0","[u'Domain']","734932","0.17"
"2","30.626357245963828","1","2","0","1","0","[u'Haste']","734932","0.17"
"5","3.4347939492471875","1","2","3.0","1","3.0","[u'Flying', u'Suspend']","734932","0.17"
"3","59.61105527264172","1","2","0","14","0","[]","734932","10.98"
"4","7.672915557802661","1","2","2.0","14","2.0","[u'Flying', u'Persist']","734932","14.59"
"3","56.9534970687971","1","4","3.0","18","1.0","[u'Flash', u'Flying']","734932","29.05"
"0","32.56824317266976","1","2","0","14","0","[]","734932","6.07"
"3","3.3603670842536517","1","2","0","1","0","[u'Dredge']","734932","0.22"
"3","2.9335522294712","1","2","0","1","0","[]","734932","0.19"
"4","7.568933333333334","1","3","3.0","1","3.0","[u'Dredge']","734932","0.17"
"6","0.3753217391304349","1","7","0","1","0","[u'Cycling']","734932","0.17"
"3","6.402992707011163","1","2","2.0","1","2.0","[u'Flying', u'Haste', u'Echo']","734932","0.17"
"9","43.74585170861101","1","4","0","14","0","[u'Storm']","734932","1.03"
"3","7.914515723745603","1","2","0","1","0","[u'Retrace']","734932","0.18"
"2","22.391100520432932","1","3","0","1","0","[]","734932","0.17"
"10","19.104597510821264","1","2","9.0","14","7.0","[u'Suspend']","734932","6.03"
"1","21.609673436226174","1","2","1.0","1","1.0","[]","734932","0.17"
"6","14.06595963324182","1","4","4.0","14","7.0","[u'Kicker']","734932","0.25"
"1","13.183948057902697","1","2","0","1","0","[]","734932","0.18"
"2","30.536510174287237","1","2","2.0","5","2.0","[u'Sweep']","734932","0.22"
"2","0","1","2","0","1","0","[u'Delve']","734932","0.25"
"1","18.212838414543562","1","2","0","1","0","[]","734932","0.17"
"6","24.64743192329214","1","2","2.0","1","2.0","[]","734932","0.18"
"6","0.0","0","2","0.0","1","0.0","[u'Modular', u'Sunburst']","734932","0.17"
"3","54.59739131639976","1","4","0","1","0","[]","734932","1.12"
"2","0","2","6","0","5","0","[]","734932","5.31"
"2","68.06322223517482","1","2","2.0","1","1.0","[]","734932","0.19"
"3","9.855327583645174","1","5","1.0","1","2.0","[u'Flying', u'Dredge']","734932","0.31"
"0","67.25540191906524","0","2","0","14","0","[]","734932","55.94"
"3","93.29902926490824","0","4","0","18","0","[u'Protection']","734932","45.58"
"1","7.055098455242407","0","2","0","1","0","[]","734932","0.18"
"3","4.185892857142858","1","3","0","1","0","[u'Suspend']","734932","1.89"
"5","19.996770140918933","1","2","0","5","0","[u'Reach']","734932","0.22"
"1","82.14426912144535","1","2","0","14","0","[u'Split second']","734932","6.50"
"6","26.968517812073912","1","2","0","5","0","[]","734932","0.21"
"3","14.633367890630977","1","2","0","14","0","[]","734932","1.73"
"2","21.321091989341802","1","3","0","1","0","[]","734932","0.17"
"0","294.8748123220207","1","4","0","5","0","[]","734932","0.30"
