"cmc","0.0","numOfColors","numOfReprints","power","rarity","toughness","keywords","releaseDate","price"
"1","11.578232659568123","1","2","0","5","0","0","736086","0.22"
"2","44.307846147027604","1","1","1.0","1","3.0","1.8372764338135212","736086","0.18"
"6","9.354936806390047","1","2","4.0","14","5.0","3.251709423504243","736086","0.49"
"4","23.273786767602637","1","2","2.0","14","2.0","1.8372764338135212","736086","0.36"
"3","9.326480262427951","1","1","2.0","1","3.0","1.8230693533270856","736086","0.20"
"6","0.3753217391304349","1","7","0","1","0","0.5136421725239613","736086","0.17"
"1","35.43300452721211","1","9","0","18","0","2.063905191873596","736086","15.38"
"2","14.91351541481294","1","1","2.0","14","2.0","0","736086","0.34"
"4","15.339668126093093","1","1","0","5","0","0","736086","0.23"
"4","11.089710680668418","1","2","3.0","14","5.0","2.810130479635245","736086","0.23"
"3","41.220190632498806","1","7","0","14","0","0","736086","3.47"
"1","25.376812707413652","1","3","0","14","0","0","736086","8.17"
"3","33.46913366273177","1","3","1.0","5","4.0","1.9567058823529424","736086","0.45"
"1","306.1793178474826","1","2","0","1","0","3.209346805470503","736086","0.19"
"3","98.28621660119036","3","1","3.0","18","3.0","0","736086","52.71"
"0","127.8173356919113","0","1","0","5","0","0","736086","0.22"
"1","15.209392148637987","1","1","0","18","0","1.8372764338135212","736086","1.92"
"2","3.976691682301438","1","2","1.0","1","2.0","0","736086","0.20"
"3","35.829762674232946","1","6","0","5","0","0","736086","0.18"
"3","44.24345143655519","1","1","2.0","18","2.0","0","736086","16.04"
"3","6.89353305257732","1","2","0","1","0","0","736086","0.17"
"6","14.282489191874129","1","1","2.0","1","2.0","2.1453846153846152","736086","0.20"
"2","93.13556401808056","1","1","2.0","14","2.0","0","736086","2.00"
"4","51.764487279771494","1","6","0","5","0","0","736086","0.42"
"4","73.44473037266039","2","2","4.0","14","4.0","1.8372764338135212","736086","0.34"
"0","100.57210887754161","0","3","0","5","0","0","736086","0.21"
"3","13.014397145578206","1","2","0","1","0","1.2473118279569888","736086","0.20"
"6","35.62199539560619","1","1","0","14","0","2.1453846153846152","736086","1.94"
"3","12.228601794609027","1","3","0","1","0","0","736086","0.18"
"4","37.04461673607403","1","3","3.0","1","2.0","0","736086","0.18"
"2","21.268448628921583","2","2","1.0","5","2.0","0","736086","0.21"
"3","3.249079663532902","1","7","2.0","1","2.0","1.8372764338135212","736086","0.20"
"5","41.73181513273416","1","1","3.0","14","3.0","0","736086","0.38"
"4","8.087717439862521","2","2","0","5","0","0.7947058823529412","736086","0.20"
"2","25.892524812615456","1","1","2.0","1","2.0","0","736086","0.18"
"4","15.8382080505189","2","2","2.0","5","3.0","6.1672443701993105","736086","0.18"
"5","17.081871016764058","1","1","4.0","14","4.0","0","736086","0.26"
"2","8.97489033688812","1","3","1.0","1","3.0","0.9501449275362317","736086","0.18"
"3","473.4994497518607","0","2","1.0","1","2.0","0","736086","0.20"
"2","17.16214050083894","1","1","0","5","0","0","736086","0.38"
"5","14.227668723835468","2","1","4.0","5","4.0","0","736086","0.23"
"6","20.373838813604642","1","1","0","14","0","2.1453846153846152","736086","0.53"
"2","0","0","3","2.0","1","1.0","0","736086","0.17"
"2","9.326480262427951","1","1","2.0","1","2.0","1.2033422459893046","736086","0.20"
"2","2.998737794713028","1","2","0","1","0","1.8372764338135212","736086","0.18"
"4","7.9391068844102985","1","2","0","1","0","1.9567058823529424","736086","0.17"
"4","11.571238674769496","1","1","2.0","5","2.0","0","736086","0.52"
"5","16.869023715949062","1","2","3.0","5","3.0","1.8372764338135212","736086","0.28"
"1","69.99178097534035","1","2","0","14","0","0","736086","3.48"
"2","3.249079663532902","1","1","1.0","1","1.0","2.1015621480992355","736086","0.20"
"6","22.040223461397265","1","1","5.0","5","3.0","0.2642857142857143","736086","0.21"
"2","3.249079663532902","1","2","2.0","1","1.0","1.8372764338135212","736086","0.20"
"6","81.75290314569735","1","3","0","14","0","0","736086","0.59"
"2","7.918860343223105","1","1","0","5","0","0","736086","0.26"
"4","24.98930470930483","3","1","3.0","18","3.0","2.858385848276296","736086","4.19"
"2","53.48433229468397","1","2","0","1","0","2.063905191873596","736086","0.18"
"5","2.9138574164010542","1","4","0","1","0","0.5136421725239613","736086","0.20"
"1","12.734117486584198","1","2","1.0","1","1.0","0","736086","0.20"
"0","122.68154075152641","0","1","0","14","0","0","736086","0.30"
"7","36.91393020506656","1","5","6.0","14","6.0","0","736086","0.29"
"1","16.03145716160853","1","3","0","5","0","0","736086","0.20"
"4","13.221414957690023","1","1","1.0","1","3.0","1.2473118279569888","736086","0.18"
"1","13.082249290545182","1","2","1.0","1","1.0","1.8372764338135212","736086","0.19"
"2","29.103664720810652","2","5","1.0","5","1.0","0","736086","0.27"
"5","13.271780592869083","1","1","0.0","5","0.0","0.7947058823529412","736086","0.22"
"2","0","1","2","0","1","0","0","736086","0.20"
"3","14.721959842335616","1","4","2.0","1","3.0","2.4384392245111957","736086","0.18"
"6","8.072038855433778","1","1","3.0","1","5.0","0","736086","0.19"
"2","0.6252840909090908","1","2","3.0","1","3.0","2.8571984435797657","736086","0.18"
"3","34.33121150748476","1","1","0","5","0","1.6110740203193072","736086","0.22"
"7","24.468861288447105","1","1","5.0","14","5.0","1.8372764338135212","736086","0.63"
"5","31.850493987790838","1","2","0","14","0","0","736086","0.92"
"2","10.44285117976263","1","2","0.0","5","3.0","2.8571984435797657","736086","0.20"
"5","7.069697563874036","2","1","4.0","14","4.0","0.2642857142857143","736086","0.47"
"3","45.62680129527853","1","1","3.0","14","2.0","0","736086","0.34"
"3","7.988088006025508","1","1","0","1","0","0","736086","0.19"
"4","58.90563907477398","1","1","0.0","14","0.0","1.9567058823529424","736086","1.89"
"3","19.341436926357666","1","2","1.0","5","1.0","0","736086","0.23"
"3","12.827313250998856","1","5","0","1","0","0","736086","0.22"
"4","11.814872441269861","0","2","0","14","0","0","736086","0.25"
"2","3.8852649541630884","1","11","0","1","0","1.8372764338135212","736086","0.20"
"1","8.548477374200912","1","3","1.0","1","1.0","0","736086","0.19"
"4","8.208828653166552","1","4","0","1","0","0","736086","0.20"
"3","12.335406035150857","1","2","2.0","1","1.0","1.8372764338135212","736086","0.17"
"5","11.690025864063216","1","3","5.0","5","4.0","2.245912797449885","736086","0.23"
"1","0","1","11","1.0","1","1.0","1.8372764338135212","736086","0.19"
"4","12.270204200753806","1","4","0","5","0","0","736086","0.18"
"7","6.112123328035774","1","4","0","1","0","0.5136421725239613","736086","0.18"
"2","2.40710843373494","1","2","3.0","5","1.0","1.800331325301207","736086","0.21"
"3","5.458168767405759","1","2","0","1","0","0","736086","0.17"
"4","19.50506853052173","1","1","2.0","5","2.0","0.2642857142857143","736086","0.22"
"4","40.65029571032675","1","2","0","14","0","0","736086","0.47"
"3","32.182301648199875","1","3","2.0","5","2.0","1.9567058823529424","736086","0.21"
"4","21.455370480902502","1","1","3.0","5","2.0","1.8372764338135212","736086","0.23"
"5","23.782412213630227","1","2","0","14","0","0","736086","0.34"
"5","15.558377596604995","1","1","4.0","5","4.0","16.55084179823817","736086","0.22"
"5","10.126838866299885","1","1","4.0","1","4.0","0","736086","0.18"
"8","18.598329523679368","1","7","6.0","18","5.0","1.227654320987655","736086","2.12"
"5","15.006942154419026","1","2","2.0","5","2.0","0","736086","0.18"
"2","12.793428862070337","0","1","0","5","0","0","736086","0.23"
"2","8.97489033688812","1","1","0.0","1","4.0","0","736086","0.18"
"5","12.525726026166101","1","1","4.0","14","2.0","0","736086","0.53"
"1","9.767572775304831","1","3","0","1","0","0","736086","0.19"
"3","26.905378609818737","0","2","0","14","0","0","736086","1.05"
"2","13.704589261275977","1","4","1.0","1","1.0","0","736086","0.19"
"4","3.417367205542727","1","2","3.0","1","3.0","2.4725415555099595","736086","0.18"
"5","29.0906320291683","1","4","0.0","1","4.0","2.8571984435797657","736086","0.18"
"0","146.88929026300636","0","1","0","14","0","0","736086","0.53"
"4","2.40710843373494","1","2","2.0","1","4.0","2.2089676889375705","736086","0.18"
"1","294.1197173035924","1","18","0.0","14","1.0","1.8372764338135212","736086","5.16"
"2","17.392942534408707","1","8","0","1","0","0","736086","0.18"
"4","35.03893979575083","1","3","0","5","0","0","736086","0.22"
"6","3.1433659236961256","1","5","0","1","0","0.5136421725239613","736086","0.18"
"3","119.99157329971591","1","1","1.0","14","1.0","0","736086","13.09"
"0","23.37629251597491","1","1","0","1","0","0","736086","0.18"
"5","0.4791489361702129","1","3","4.0","5","5.0","1.009799154334038","736086","0.22"
"9","274.29508947062214","1","1","0","18","0","2.1453846153846152","736086","16.49"
"4","17.868119324878645","1","1","3.0","5","3.0","2.073793103448275","736086","0.22"
"3","9.937745821505723","1","2","0","1","0","1.8372764338135212","736086","0.19"
"6","27.97009302600951","2","3","5.0","14","6.0","0.6011627906976744","736086","0.74"
"1","11.860017466192781","1","1","0","5","0","0","736086","0.22"
"3","6.136697357439756","1","6","0","1","0","0","736086","0.20"
"5","9.053445332177073","1","1","3.0","5","4.0","1.8372764338135212","736086","0.22"
"4","44.974053825569534","1","1","2.0","14","4.0","0","736086","0.34"
"6","11.92834167658336","1","4","6.0","14","6.0","1.8372764338135212","736086","0.31"
"0","40.47608036314776","0","1","0","5","0","0","736086","0.21"
"1","12.077310563401687","1","2","0","5","0","0","736086","0.22"
"3","2.7975502434451682","1","3","0","1","0","0","736086","0.22"
"7","53.95011934607259","0","6","4.0","18","4.0","1.8372764338135212","736086","4.18"
"4","65.74223989127235","1","11","0","5","0","0","736086","0.26"
"4","17.73768069853576","1","2","0","5","0","1.8372764338135212","736086","0.23"
"4","3.249079663532902","2","2","3.0","5","2.0","3.251709423504243","736086","0.22"
"1","11.550842334328252","1","5","0","1","0","0","736086","0.20"
"0","452.46309642732","0","3","0","14","0","0","736086","0.81"
"2","5.78519682114158","0","4","0","1","0","1.8372764338135212","736086","0.20"
"4","3.7645649249273987","2","2","4.0","5","2.0","0","736086","0.20"
"5","30.202192984017152","2","2","4.0","5","3.0","0","736086","0.20"
"4","5.646441464604313","1","1","4.0","1","2.0","0","736086","0.19"
"4","26.902297829614383","1","5","0.0","14","3.0","0","736086","0.51"
"5","24.6902094904904","1","1","2.0","1","2.0","2.1453846153846152","736086","0.20"
"2","19.262371230454526","1","4","0","1","0","0","736086","0.18"
"1","65.40549153687807","1","3","0","1","0","0","736086","0.20"
"0","21.763094835895455","0","1","0","18","0","0","736086","0.59"
"4","14.957351208847978","1","2","2.0","5","2.0","0","736086","0.21"
"6","31.29912419927219","1","4","4.0","14","4.0","0","736086","0.31"
"3","27.458908055090287","1","1","3.0","1","2.0","0","736086","0.20"
"3","16.54934513203804","1","4","0","5","0","0","736086","1.27"
"2","28.31465862316701","1","2","0","14","0","1.6916666666666669","735512","6.71"
"5","29.458385772740098","1","2","0","1","0","1.6916666666666669","735512","0.68"
"0","8.764110712720852","0","2","0","5","0","0","735512","0.91"
"1","6.760737515011436","0","2","0","14","0","0","735512","4.49"
"2","12.031510933429793","1","2","0","1","0","1.6916666666666669","735512","0.62"
"3","13.723873080464733","1","2","2.0","5","1.0","2.3653567909563784","735512","0.68"
"3","18.826315295169945","0","2","4.0","5","4.0","0","735512","0.83"
"1","29.987056743475947","1","2","1.0","5","1.0","1.7753921850998462","735512","1.99"
"2","2.8757280101495315","1","2","0","1","0","0","735512","0.71"
"2","20.35755073611504","1","2","0","14","0","1.6916666666666669","735512","4.35"
"7","40.10093396160846","1","2","6.0","5","6.0","1.6916666666666669","735512","0.60"
"3","0","1","6","0","5","0","0","735512","1.59"
"1","61.54683305861891","0","2","0","14","0","0","735512","5.99"
"4","18.8350077499086","1","2","0","1","0","1.6916666666666669","735512","0.68"
"4","69.67966414641192","0","2","4.0","5","5.0","0","735512","0.93"
"2","10.202436864428494","1","3","2.0","14","1.0","2.1391543774621646","735512","4.48"
"8","124.58422254024912","0","2","0","18","0","0","735512","104.00"
"3","16.800436361034972","1","2","0","1","0","1.6916666666666669","735512","0.64"
"4","9.22773451482418","1","2","0","1","0","0","735512","0.60"
"2","16.100727538988206","1","2","1.0","1","1.0","1.6916666666666669","735512","2.40"
"6","0.0","1","2","3.0","1","3.0","0.5280803571428573","735512","0.56"
"4","9.933018321160256","1","5","0","1","0","0","735512","0.68"
"2","16.630460726956652","1","2","0","5","0","1.6916666666666669","735512","1.99"
"5","19.8303768635651","1","1","2.0","5","2.0","0","732008","0.18"
"4","15.20492693931121","1","1","3.0","5","1.0","0","732008","0.18"
"6","21.275621409156138","1","1","0","14","0","3.5650714285714287","732008","0.37"
"1","44.79270140899441","1","1","0","14","0","0","732008","1.89"
"4","31.106957332710355","0","1","0","14","0","0","732008","0.46"
"1","5.642968374176107","1","1","1.0","5","1.0","0.2564705882352941","732008","0.25"
"2","7.1531847573254765","0","1","0","5","0","0","732008","0.84"
"1","8.24269432064684","1","1","0","1","0","2.2742105263157892","732008","0.19"
"3","64.8303267504831","1","1","1.0","5","1.0","0","732008","0.20"
"10","31.653252694206135","1","1","0","14","0","2.394","732008","2.99"
"3","15.316009195961168","1","2","0","5","0","0","732008","0.20"
"4","0","1","1","0","1","0","0","732008","0.20"
"3","10.766088414372314","1","1","2.0","5","1.0","0.2564705882352941","732008","0.18"
"1","15.262550120150252","1","1","0","1","0","2.2742105263157892","732008","0.23"
"4","15.585461846310373","1","1","3.0","14","3.0","1.8372764338135212","732008","0.37"
"3","15.082007380161423","1","1","2.0","5","2.0","0","732008","0.25"
"3","15.284517739091743","1","1","0","14","0","0","732008","0.42"
"8","26.180863570972278","1","1","0.0","14","0.0","0","732008","1.00"
"4","34.574197021873736","1","1","0","1","0","0","732008","0.19"
"12","40.27105705516527","2","1","8.0","14","8.0","0","732008","0.37"
"5","20.302802544804884","0","1","0","5","0","1.8372764338135212","732008","0.23"
"2","35.5314822116713","1","2","1.0","14","3.0","0","732008","2.47"
"1","25.380807595697938","0","4","0","14","0","0","732008","4.49"
"5","17.607176754472942","1","1","3.0","5","3.0","0","732008","0.18"
"4","38.11465794647253","1","1","3.0","14","3.0","1.8372764338135212","732008","0.45"
"5","50.353610396085095","1","1","0","1","0","0","732008","0.19"
"3","13.748204533788112","1","1","0","1","0","0.22777777777777775","732008","0.19"
"0","121.61426590545754","1","1","0","14","0","1.8372764338135212","732008","0.37"
"2","12.51031902894464","1","1","2.0","5","2.0","2.8603447350771285","732008","0.94"
"2","14.807934144854453","1","1","2.0","5","2.0","2.8603447350771285","732008","0.24"
"4","327.0761978619845","1","1","0","1","0","0","732008","0.20"
"4","61.39821325404654","1","1","2.0","1","3.0","0","732008","0.19"
"2","9.941648517461712","1","1","0","1","0","0.22777777777777775","732008","0.20"
"5","59.04874695521677","1","1","4.0","14","4.0","1.8372764338135212","732008","0.32"
"3","0","1","1","4","14","4","0","732008","0.56"
"3","4.945587522912781","1","1","2.0","14","2.0","25.964019607843106","732008","4.99"
"2","74.70125419641181","0","1","0","5","0","0","732008","0.94"
"1","6.411134705384808","0","1","0","5","0","2.063905191873596","732008","1.00"
"3","8.259545787698418","1","1","2.0","1","1.0","0.2564705882352941","732008","0.20"
"3","43.426619298633355","1","1","0","1","0","0","732008","0.19"
"2","43.97066670150229","1","1","2.0","1","1.0","0","732008","0.19"
